# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 10M of event 'cycles:ppp'
# Event count (approx.): 17266751320924
#
# Overhead  Command     Shared Object        Symbol                                        
# ........  ..........  ...................  ..............................................
#
     0.00%  translator  perf-29433.map       [.] src_0x1aa538
     0.00%  translator  perf-29433.map       [.] src_0x2e490
     0.00%  translator  perf-29433.map       [.] src_0x2a0a74
     0.00%  translator  perf-29433.map       [.] src_0x17a198
     0.00%  translator  perf-29433.map       [.] src_0xe7544
     0.00%  translator  perf-29433.map       [.] src_0x1372d0
     0.00%  translator  [kernel.kallsyms]    [k] __inc_numa_state
     0.00%  translator  perf-29433.map       [.] src_0x13734c
     0.00%  translator  perf-29433.map       [.] src_0xe5770
     0.00%  translator  perf-29433.map       [.] src_0x96bcc
     0.00%  translator  perf-29433.map       [.] src_0x292834
     0.00%  translator  perf-29433.map       [.] src_0x115ae4
     0.00%  translator  perf-29433.map       [.] src_0xe6fe8
     0.00%  translator  perf-29433.map       [.] src_0x194b50
     0.00%  translator  perf-29433.map       [.] src_0x137324
     0.00%  translator  perf-29433.map       [.] src_0x198e68
     0.00%  translator  perf-29433.map       [.] src_0x13713c
     0.00%  translator  perf-29433.map       [.] src_0xf5180
     0.00%  translator  perf-29433.map       [.] src_0xe4d78
     0.00%  translator  perf-29433.map       [.] src_0xe8970
     0.00%  translator  perf-29433.map       [.] src_0xe3ca8
     0.00%  translator  perf-29433.map       [.] src_0xe7534
     0.00%  translator  perf-29433.map       [.] src_0xe7b08
     0.00%  translator  perf-29433.map       [.] src_0x614b4
     0.00%  translator  perf-29433.map       [.] src_0x12b55c
     0.00%  translator  perf-29433.map       [.] src_0x29ee94
     0.00%  translator  perf-29433.map       [.] src_0x2e46c
     0.00%  translator  perf-29433.map       [.] src_0x60bd8
     0.00%  translator  perf-29433.map       [.] src_0x195364
     0.00%  translator  perf-29433.map       [.] src_0x63374
     0.00%  translator  perf-29433.map       [.] src_0x217a20
     0.00%  translator  perf-29433.map       [.] src_0x60460
     0.00%  translator  perf-29433.map       [.] src_0x68f78
     0.00%  translator  perf-29433.map       [.] src_0x2a0bb8
     0.00%  translator  perf-29433.map       [.] src_0x5c5c4
     0.00%  translator  perf-29433.map       [.] src_0x69290
     0.00%  translator  [kernel.kallsyms]    [k] page_add_new_anon_rmap
     0.00%  translator  perf-29433.map       [.] src_0x60b08
     0.00%  translator  perf-29433.map       [.] src_0xe8d78
     0.00%  translator  perf-29433.map       [.] src_0xe7510
     0.00%  translator  perf-29433.map       [.] src_0x10a1d4
     0.00%  translator  perf-29433.map       [.] src_0x109da4
     0.00%  translator  perf-29433.map       [.] src_0x4c428
     0.00%  translator  perf-29433.map       [.] src_0x19314c
     0.00%  translator  perf-29433.map       [.] src_0xbad3c
     0.00%  translator  perf-29433.map       [.] src_0x5f11c
     0.00%  translator  perf-29433.map       [.] src_0xe8778
     0.00%  translator  perf-29433.map       [.] src_0x2d9c4
     0.00%  translator  perf-29433.map       [.] src_0xe4b98
     0.00%  translator  perf-29433.map       [.] src_0x17a184
     0.00%  translator  perf-29433.map       [.] src_0x60b94
     0.00%  translator  perf-29433.map       [.] src_0xe8948
     0.00%  translator  perf-29433.map       [.] src_0x96ba0
     0.00%  translator  perf-29433.map       [.] src_0xf6d5c
     0.00%  translator  perf-29433.map       [.] src_0x60a98
     0.00%  translator  perf-29433.map       [.] src_0x633b8
     0.00%  translator  perf-29433.map       [.] src_0x64044
     0.00%  translator  perf-29433.map       [.] src_0xada38
     0.00%  translator  perf-29433.map       [.] src_0x1099e0
     0.00%  translator  perf-29433.map       [.] src_0xe70bc
     0.00%  translator  perf-29433.map       [.] src_0x10a240
     0.00%  translator  perf-29433.map       [.] src_0x614b8
     0.00%  translator  perf-29433.map       [.] src_0x17a170
     0.00%  translator  perf-29433.map       [.] src_0x2dc54
     0.00%  translator  perf-29433.map       [.] src_0x28b1bc
     0.00%  translator  perf-29433.map       [.] src_0x19b014
     0.00%  translator  perf-29433.map       [.] src_0x8cbc4
     0.00%  translator  perf-29433.map       [.] src_0xe4a78
     0.00%  translator  perf-29433.map       [.] src_0xe887c
     0.00%  translator  perf-29433.map       [.] src_0x3334c
     0.00%  translator  perf-29433.map       [.] src_0xe8770
     0.00%  translator  perf-29433.map       [.] src_0x61ae4
     0.00%  translator  perf-29433.map       [.] src_0x60c30
     0.00%  translator  perf-29433.map       [.] src_0x137374
     0.00%  translator  perf-29433.map       [.] src_0xe380c
     0.00%  translator  perf-29433.map       [.] src_0x22f58
     0.00%  translator  perf-29433.map       [.] src_0x10a05c
     0.00%  translator  perf-29433.map       [.] src_0x2ecc4
     0.00%  translator  perf-29433.map       [.] src_0x5f1b0
     0.00%  translator  perf-29433.map       [.] src_0xe6f84
     0.00%  translator  perf-29433.map       [.] src_0x32f80
     0.00%  translator  perf-29433.map       [.] src_0xe9118
     0.00%  translator  perf-29433.map       [.] src_0xbaf40
     0.00%  translator  perf-29433.map       [.] src_0x19b47c
     0.00%  translator  perf-29433.map       [.] src_0x61c24
     0.00%  translator  perf-29433.map       [.] src_0xbb3dc
     0.00%  translator  perf-29433.map       [.] src_0x4c4fc
     0.00%  translator  perf-29433.map       [.] src_0x2e3ec
     0.00%  translator  perf-29433.map       [.] src_0x1360c4
     0.00%  translator  perf-29433.map       [.] src_0x12b540
     0.00%  translator  perf-29433.map       [.] src_0x60794
     0.00%  translator  perf-29433.map       [.] src_0x33040
     0.00%  translator  perf-29433.map       [.] src_0x63324
     0.00%  translator  perf-29433.map       [.] src_0xe3ce0
     0.00%  translator  perf-29433.map       [.] src_0xe6cb8
     0.00%  translator  perf-29433.map       [.] src_0x4c5b4
     0.00%  translator  perf-29433.map       [.] src_0xe7250
     0.00%  translator  perf-29433.map       [.] src_0x1363e8
     0.00%  translator  perf-29433.map       [.] src_0x60be4
     0.00%  translator  perf-29433.map       [.] src_0xe7088
     0.00%  translator  perf-29433.map       [.] src_0xe4ae4
     0.00%  translator  perf-29433.map       [.] src_0xe8938
     0.00%  translator  [kernel.kallsyms]    [k] scsi_dma_unmap
     0.00%  translator  perf-29433.map       [.] src_0x193124
     0.00%  translator  perf-29433.map       [.] src_0x27b88c
     0.00%  translator  perf-29433.map       [.] src_0x10e7a0
     0.00%  translator  perf-29433.map       [.] src_0x22cd8
     0.00%  translator  perf-29433.map       [.] src_0x13613c
     0.00%  translator  perf-29433.map       [.] src_0xd5448
     0.00%  translator  perf-29433.map       [.] src_0x10ec2c
     0.00%  translator  perf-29433.map       [.] src_0x5ab98
     0.00%  translator  perf-29433.map       [.] src_0xe6e30
     0.00%  translator  perf-29433.map       [.] src_0xe688c
     0.00%  translator  perf-29433.map       [.] src_0xe8b70
     0.00%  translator  perf-29433.map       [.] src_0x2a5890
     0.00%  translator  perf-29433.map       [.] src_0xe5754
     0.00%  translator  perf-29433.map       [.] src_0xbad30
     0.00%  translator  perf-29433.map       [.] src_0xe94f4
     0.00%  translator  perf-29433.map       [.] src_0x4c448
     0.00%  translator  perf-29433.map       [.] src_0x29d95c
     0.00%  translator  perf-29433.map       [.] src_0x64854
     0.00%  translator  perf-29433.map       [.] src_0x67d24
     0.00%  translator  perf-29433.map       [.] src_0x13641c
     0.00%  translator  perf-29433.map       [.] src_0x10e260
     0.00%  translator  perf-29433.map       [.] src_0xe8ae4
     0.00%  translator  perf-29433.map       [.] src_0x7f33c
     0.00%  translator  perf-29433.map       [.] src_0x22738
     0.00%  translator  perf-29433.map       [.] src_0x10e474
     0.00%  translator  perf-29433.map       [.] src_0xe3b28
     0.00%  translator  perf-29433.map       [.] src_0x19a2b0
     0.00%  translator  perf-29433.map       [.] src_0x13dce4
     0.00%  translator  perf-29433.map       [.] src_0x2a21c8
     0.00%  translator  perf-29433.map       [.] src_0x4c48c
     0.00%  translator  perf-29433.map       [.] src_0xe886c
     0.00%  translator  perf-29433.map       [.] src_0x63508
     0.00%  translator  perf-29433.map       [.] src_0xe3d40
     0.00%  translator  perf-29433.map       [.] src_0x4bb2c
     0.00%  translator  perf-29433.map       [.] src_0x138308
     0.00%  translator  perf-29433.map       [.] src_0x194204
     0.00%  translator  perf-29433.map       [.] src_0x193158
     0.00%  translator  perf-29433.map       [.] src_0x5c8c8
     0.00%  translator  perf-29433.map       [.] src_0xe3da4
     0.00%  translator  perf-29433.map       [.] src_0x21ca0
     0.00%  translator  perf-29433.map       [.] src_0x13737c
     0.00%  translator  perf-29433.map       [.] src_0xbace0
     0.00%  translator  perf-29433.map       [.] src_0xfaa28
     0.00%  translator  perf-29433.map       [.] src_0xe4aa4
     0.00%  translator  perf-29433.map       [.] src_0x1382f8
     0.00%  translator  perf-29433.map       [.] src_0xe7508
     0.00%  translator  perf-29433.map       [.] src_0x17a164
     0.00%  translator  perf-29433.map       [.] src_0xe74c8
     0.00%  translator  perf-29433.map       [.] src_0x4c5e4
     0.00%  translator  perf-29433.map       [.] src_0x2a545c
     0.00%  translator  perf-29433.map       [.] src_0xbb3e8
     0.00%  translator  perf-29433.map       [.] src_0xe51a0
     0.00%  translator  perf-29433.map       [.] src_0x96bbc
     0.00%  translator  perf-29433.map       [.] src_0x63428
     0.00%  translator  perf-29433.map       [.] src_0x641d4
     0.00%  translator  perf-29433.map       [.] src_0xe4a0c
     0.00%  translator  perf-29433.map       [.] src_0x10c758
     0.00%  translator  perf-29433.map       [.] src_0x217f8
     0.00%  translator  perf-29433.map       [.] src_0xe8144
     0.00%  translator  perf-29433.map       [.] src_0x109f58
     0.00%  translator  perf-29433.map       [.] src_0x2dc78
     0.00%  translator  perf-29433.map       [.] src_0x5f480
     0.00%  translator  perf-29433.map       [.] src_0x4c4e8
     0.00%  translator  perf-29433.map       [.] src_0x2e474
     0.00%  translator  perf-29433.map       [.] src_0xe6fec
     0.00%  translator  perf-29433.map       [.] src_0x4c820
     0.00%  translator  perf-29433.map       [.] src_0x2a53c4
     0.00%  translator  perf-29433.map       [.] src_0x138300
     0.00%  translator  [kernel.kallsyms]    [k] mem_cgroup_uncharge_list
     0.00%  translator  perf-29433.map       [.] src_0xe4db4
     0.00%  translator  perf-29433.map       [.] src_0x22528
     0.00%  translator  perf-29433.map       [.] src_0xe7914
     0.00%  translator  perf-29433.map       [.] src_0x2a5220
     0.00%  translator  perf-29433.map       [.] src_0x2dda4
     0.00%  translator  perf-29433.map       [.] src_0x60474
     0.00%  translator  perf-29433.map       [.] src_0x653b8
     0.00%  translator  perf-29433.map       [.] src_0xe7168
     0.00%  translator  perf-29433.map       [.] src_0xf59dc
     0.00%  translator  perf-29433.map       [.] src_0xe5de0
     0.00%  translator  perf-29433.map       [.] src_0x5c8ec
     0.00%  translator  perf-29433.map       [.] src_0x10a4ec
     0.00%  translator  perf-29433.map       [.] src_0x4c3f0
     0.00%  translator  perf-29433.map       [.] src_0x8cbdc
     0.00%  translator  perf-29433.map       [.] src_0xe7058
     0.00%  translator  perf-29433.map       [.] src_0x2dcd8
     0.00%  translator  perf-29433.map       [.] src_0x5e820
     0.00%  translator  perf-29433.map       [.] src_0x10c714
     0.00%  translator  perf-29433.map       [.] src_0x5f418
     0.00%  translator  perf-29433.map       [.] src_0x2e38c
     0.00%  translator  perf-29433.map       [.] src_0x118ccc
     0.00%  translator  perf-29433.map       [.] src_0x60bdc
     0.00%  translator  perf-29433.map       [.] src_0xbb308
     0.00%  translator  perf-29433.map       [.] src_0x647cc
     0.00%  translator  perf-29433.map       [.] src_0x4bb5c
     0.00%  translator  perf-29433.map       [.] src_0x109dc0
     0.00%  translator  perf-29433.map       [.] src_0x10ef04
     0.00%  translator  perf-29433.map       [.] src_0x4c578
     0.00%  translator  [kernel.kallsyms]    [k] uncharge_batch
     0.00%  translator  perf-29433.map       [.] src_0x60a88
     0.00%  translator  perf-29433.map       [.] src_0x67d94
     0.00%  translator  perf-29433.map       [.] src_0x13d7cc
     0.00%  translator  perf-29433.map       [.] src_0x1099c8
     0.00%  translator  perf-29433.map       [.] src_0x19eb70
     0.00%  translator  perf-29433.map       [.] src_0xe4bfc
     0.00%  translator  perf-29433.map       [.] src_0x2e248
     0.00%  translator  perf-29433.map       [.] src_0xd5410
     0.00%  translator  perf-29433.map       [.] src_0x13dd88
     0.00%  translator  perf-29433.map       [.] src_0x2a40fc
     0.00%  translator  perf-29433.map       [.] src_0xe943c
     0.00%  translator  perf-29433.map       [.] src_0xe955c
     0.00%  translator  perf-29433.map       [.] src_0x109bc4
     0.00%  translator  perf-29433.map       [.] src_0xe7120
     0.00%  translator  perf-29433.map       [.] src_0x692c0
     0.00%  translator  perf-29433.map       [.] src_0x22610
     0.00%  translator  perf-29433.map       [.] src_0x5f9a4
     0.00%  translator  perf-29433.map       [.] src_0x1361f8
     0.00%  translator  perf-29433.map       [.] src_0xe7210
     0.00%  translator  perf-29433.map       [.] src_0xfaa78
     0.00%  translator  perf-29433.map       [.] src_0xfab68
     0.00%  translator  perf-29433.map       [.] src_0xe3d70
     0.00%  translator  perf-29433.map       [.] src_0x13d784
     0.00%  translator  perf-29433.map       [.] src_0xe486c
     0.00%  translator  perf-29433.map       [.] src_0xe8920
     0.00%  translator  perf-29433.map       [.] src_0xe6d00
     0.00%  translator  perf-29433.map       [.] src_0x10e868
     0.00%  translator  perf-29433.map       [.] src_0x10c750
     0.00%  translator  perf-29433.map       [.] src_0x1488d0
     0.00%  translator  perf-29433.map       [.] src_0x643f0
     0.00%  translator  perf-29433.map       [.] src_0xef09c
     0.00%  translator  perf-29433.map       [.] src_0x5fb24
     0.00%  translator  perf-29433.map       [.] src_0x10e058
     0.00%  translator  perf-29433.map       [.] src_0x65580
     0.00%  translator  perf-29433.map       [.] src_0x29b24
     0.00%  translator  perf-29433.map       [.] src_0xde060
     0.00%  translator  perf-29433.map       [.] src_0xe3b58
     0.00%  translator  perf-29433.map       [.] src_0xe7284
     0.00%  translator  perf-29433.map       [.] src_0x4c408
     0.00%  translator  perf-29433.map       [.] src_0xef0b0
     0.00%  translator  perf-29433.map       [.] src_0x29ec50
     0.00%  translator  perf-29433.map       [.] src_0x3c848
     0.00%  translator  perf-29433.map       [.] src_0x22c88
     0.00%  translator  perf-29433.map       [.] src_0xf1fc4
     0.00%  translator  perf-29433.map       [.] src_0xf5938
     0.00%  translator  perf-29433.map       [.] src_0xe7520
     0.00%  translator  perf-29433.map       [.] src_0x32ec8
     0.00%  translator  perf-29433.map       [.] src_0x2ecdc
     0.00%  translator  perf-29433.map       [.] src_0x6335c
     0.00%  translator  perf-29433.map       [.] src_0x634c4
     0.00%  translator  perf-29433.map       [.] src_0x2a4110
     0.00%  translator  perf-29433.map       [.] src_0xe4d48
     0.00%  translator  perf-29433.map       [.] src_0xfaaa0
     0.00%  translator  perf-29433.map       [.] src_0xfaa1c
     0.00%  translator  perf-29433.map       [.] src_0x2a5060
